sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,r_charge_degree,vr_charge_degree,is_recid
0.0,33,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,20,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,57,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,44,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,20,0.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,27,0.0,0,0,1,1,1227.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,53,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
0.0,34,1.0,0,0,0,7,0.0,1.0,2.0,8.0,0
1.0,57,0.0,0,0,0,8,131.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,5,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,20,1.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,20,0.0,0,0,0,0,4.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,9,1.0,0.0,1.0,2.0,1
1.0,21,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,45,0.0,0,0,0,4,154.0,1.0,1.0,8.0,1
0.0,24,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,60,0.0,0,0,0,15,38.0,0.0,0.0,8.0,1
1.0,43,0.0,1,0,0,8,45.0,0.0,1.0,8.0,1
1.0,44,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,1,0,3,1.0,0.0,1.0,8.0,1
1.0,27,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,31,0.0,0,1,0,6,291.0,1.0,0.0,0.0,1
0.0,21,1.0,1,0,0,1,525.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,6.0,0.0,1.0,8.0,1
0.0,46,0.0,0,0,0,4,56.0,0.0,2.0,8.0,0
1.0,53,0.0,0,0,0,3,2757.0,1.0,2.0,8.0,0
1.0,54,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,26,1.0,0,0,0,2,2.0,0.0,2.0,8.0,0
0.0,37,1.0,0,0,0,5,37.0,0.0,1.0,8.0,1
0.0,35,0.0,0,0,0,7,1.0,0.0,1.0,2.0,1
1.0,20,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,53,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,9,1.0,1.0,1.0,1.0,1
1.0,48,0.0,0,0,0,7,1.0,1.0,1.0,8.0,1
1.0,19,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,63,0.0,0,0,0,22,150.0,1.0,0.0,8.0,1
0.0,56,0.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,25,0.0,0,0,0,6,0.0,0.0,0.0,1.0,1
0.0,49,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,21,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,23,1.0,0,0,0,0,3.0,0.0,0.0,8.0,1
1.0,57,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,29,1.0,0,1,0,8,91.0,0.0,1.0,8.0,1
1.0,48,0.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,5,1.0,0.0,1.0,2.0,1
0.0,42,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,33,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,51,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,7,868.0,0.0,2.0,8.0,0
1.0,34,0.0,0,1,0,9,1389.0,0.0,2.0,8.0,0
1.0,53,0.0,0,0,0,13,1.0,1.0,2.0,8.0,0
0.0,43,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
0.0,25,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,0,3.0,0.0,2.0,8.0,0
0.0,27,1.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,40,0.0,0,1,0,10,52.0,0.0,2.0,8.0,0
1.0,51,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,47,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,27,1.0,0,1,2,5,1.0,1.0,2.0,8.0,0
1.0,22,1.0,0,0,1,0,1.0,0.0,2.0,8.0,0
0.0,36,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,57,1.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,41,1.0,0,0,0,4,3.0,0.0,1.0,8.0,1
1.0,37,0.0,0,0,0,2,514.0,1.0,2.0,8.0,0
1.0,36,1.0,0,0,0,2,40.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,2,34.0,0.0,2.0,8.0,0
1.0,25,0.0,0,3,1,6,1.0,1.0,2.0,8.0,0
1.0,24,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,0.0,0,0,1,7,97.0,1.0,1.0,8.0,1
1.0,52,1.0,0,0,0,0,3.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,46,1.0,0,0,0,5,65.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,44,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,46,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,28,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,28,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,55,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,28,0.0,1,0,0,5,1.0,0.0,0.0,2.0,1
1.0,66,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,20,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,53,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,52,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,42,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,8,31.0,1.0,2.0,8.0,0
1.0,47,0.0,0,0,0,15,0.0,0.0,2.0,8.0,0
0.0,39,0.0,0,0,0,1,121.0,0.0,2.0,8.0,0
0.0,41,0.0,0,0,0,7,0.0,0.0,0.0,8.0,1
1.0,26,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,2,27.0,1.0,1.0,8.0,1
0.0,31,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,35,0.0,0,0,0,5,1472.0,0.0,2.0,8.0,0
0.0,50,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,25,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
1.0,50,1.0,0,0,0,9,203.0,0.0,2.0,8.0,0
1.0,50,1.0,0,0,0,18,577.0,1.0,0.0,8.0,1
0.0,27,1.0,0,0,0,2,430.0,1.0,2.0,8.0,0
0.0,20,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,56,1.0,0,0,0,5,1.0,1.0,1.0,2.0,1
1.0,19,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
0.0,48,0.0,0,0,0,1,9485.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,35,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,34,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,32,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,31,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,6,93.0,0.0,1.0,8.0,1
1.0,25,0.0,0,0,0,2,96.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,13,122.0,1.0,1.0,8.0,1
1.0,58,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,11,1.0,1.0,1.0,8.0,1
0.0,26,1.0,0,0,1,2,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,3,1.0,1.0,1.0,8.0,1
1.0,55,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,20,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,27,0.0,0,1,0,10,1.0,0.0,1.0,8.0,1
1.0,24,0.0,0,0,2,0,1.0,0.0,0.0,8.0,1
1.0,49,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,40,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,4,12.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,28,0.0,0,0,0,5,0.0,0.0,1.0,8.0,1
0.0,51,1.0,0,0,0,1,98.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,49,1.0,0,0,0,1,26.0,1.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,47,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,34,0.0,0,0,0,6,75.0,0.0,1.0,8.0,1
0.0,25,0.0,0,0,0,3,0.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,1,8,42.0,1.0,0.0,2.0,1
1.0,44,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,52,0.0,0,0,1,7,164.0,2.0,2.0,8.0,0
1.0,41,0.0,0,0,3,12,0.0,0.0,1.0,2.0,1
1.0,41,0.0,0,0,0,16,1.0,0.0,2.0,8.0,0
1.0,46,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,57,0.0,0,0,0,2,4620.0,1.0,2.0,8.0,0
0.0,44,1.0,0,0,0,1,31.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,27,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,36,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,30,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,44,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,3,1.0,1.0,1.0,8.0,1
1.0,29,0.0,1,0,0,8,1.0,0.0,0.0,1.0,1
0.0,26,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,27,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,21,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,23,0.0,1,0,0,5,1.0,0.0,0.0,0.0,1
1.0,25,1.0,0,0,0,4,30.0,0.0,2.0,8.0,0
0.0,49,0.0,0,0,0,25,1.0,0.0,0.0,8.0,1
1.0,57,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
0.0,45,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,1,1.0,1.0,1.0,5.0,1
0.0,26,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,52,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,21,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,35,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,4,321.0,1.0,2.0,8.0,0
1.0,38,1.0,0,0,0,8,21.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,23,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,67,0.0,0,0,0,3,799.0,0.0,2.0,8.0,0
0.0,25,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,0.0,1,1,2,4,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,31,0.0,0,0,0,9,0.0,0.0,1.0,8.0,1
1.0,22,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
0.0,20,1.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,24,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,1,5,465.0,1.0,2.0,8.0,0
1.0,37,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,1,9,1.0,0.0,1.0,8.0,1
1.0,49,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,59,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,51,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,39,0.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,23,0.0,0,0,1,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,22,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,22,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,21,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,34,1.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,36,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,1,10,9.0,0.0,0.0,8.0,1
1.0,31,1.0,0,0,0,3,0.0,1.0,2.0,8.0,0
0.0,19,0.0,0,1,0,1,1.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,75,1.0,0,0,0,2,12.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,7,134.0,0.0,0.0,8.0,1
1.0,26,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,27,0.0,1,2,0,11,1.0,0.0,2.0,8.0,0
0.0,20,1.0,0,0,0,2,36.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,54,1.0,0,0,0,3,1.0,0.0,0.0,1.0,1
1.0,57,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,54,1.0,0,0,0,11,127.0,0.0,0.0,8.0,1
1.0,30,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,39,0.0,0,0,0,1,1881.0,1.0,2.0,8.0,0
1.0,40,1.0,0,0,0,9,0.0,0.0,2.0,8.0,0
1.0,21,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,31,0.0,0,0,0,4,0.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,29,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,2,75.0,0.0,1.0,8.0,1
1.0,35,0.0,0,0,0,0,1.0,1.0,0.0,1.0,1
1.0,28,0.0,0,0,0,13,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,2,2.0,0.0,1.0,8.0,1
1.0,30,0.0,0,1,0,14,1.0,0.0,1.0,8.0,1
1.0,20,0.0,0,0,1,1,1.0,1.0,2.0,8.0,0
0.0,44,0.0,0,0,0,1,45.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,2,1.0,0.0,0.0,8.0,1
0.0,63,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,53,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,6,1.0,0.0,0.0,8.0,1
0.0,28,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,37,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,27,0.0,0,0,2,20,1.0,0.0,2.0,8.0,0
0.0,59,1.0,0,0,0,2,69.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,0,1.0,0.0,1.0,5.0,1
1.0,31,0.0,0,0,1,5,92.0,0.0,0.0,8.0,1
1.0,47,0.0,0,0,0,15,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,19,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,55,0.0,0,0,0,1,43.0,0.0,2.0,8.0,0
1.0,40,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,28,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,3,1.0,1.0,1.0,0.0,1
1.0,41,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,56,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,61,0.0,0,0,0,14,1.0,1.0,0.0,8.0,1
0.0,39,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,49,1.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,31,0.0,2,0,0,6,1.0,0.0,2.0,8.0,0
1.0,47,1.0,0,0,0,10,1.0,1.0,2.0,8.0,0
1.0,50,0.0,0,0,0,7,0.0,0.0,0.0,8.0,1
1.0,51,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
0.0,27,0.0,0,0,0,0,6.0,1.0,2.0,8.0,0
0.0,31,0.0,0,0,0,3,1.0,1.0,1.0,8.0,1
1.0,32,0.0,1,0,2,4,435.0,0.0,2.0,8.0,0
0.0,26,1.0,0,0,0,7,66.0,0.0,1.0,8.0,1
1.0,44,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,62,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,1,97.0,0.0,2.0,8.0,0
1.0,43,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,27,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,27,0.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,24,0.0,0,0,0,1,0.0,1.0,1.0,8.0,1
1.0,41,0.0,0,0,0,13,1.0,0.0,1.0,8.0,1
1.0,23,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,1,999.0,0.0,2.0,8.0,0
1.0,67,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,1,14,1.0,1.0,2.0,8.0,0
1.0,20,0.0,0,0,0,0,0.0,0.0,0.0,8.0,1
1.0,29,0.0,1,0,0,3,1.0,1.0,1.0,5.0,1
0.0,34,1.0,0,0,1,0,3.0,0.0,1.0,8.0,1
1.0,23,0.0,0,0,0,1,1238.0,1.0,1.0,5.0,1
0.0,24,1.0,0,0,0,5,37.0,0.0,2.0,8.0,0
1.0,29,0.0,2,0,1,7,125.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,46,0.0,0,0,0,4,7.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,9,1.0,1.0,0.0,5.0,1
0.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,13.0,1.0,2.0,8.0,0
1.0,28,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1
1.0,34,1.0,0,0,1,3,1.0,0.0,2.0,8.0,0
0.0,25,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,29,1.0,0,0,0,1,2.0,0.0,2.0,8.0,0
1.0,38,0.0,0,0,0,2,5.0,1.0,2.0,8.0,0
0.0,24,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,36,1.0,0,0,0,1,2.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,2,0.0,1.0,1.0,6.0,1
1.0,29,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,26,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,23,0.0,1,0,0,3,1.0,0.0,0.0,8.0,1
0.0,30,1.0,0,0,1,1,1.0,1.0,2.0,8.0,0
0.0,51,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,4,1.0,0.0,1.0,5.0,1
0.0,43,0.0,1,0,0,2,1.0,1.0,2.0,8.0,0
0.0,26,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,22,0.0,0,0,0,1,20.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,23,0.0,0,0,0,0,2.0,1.0,1.0,8.0,1
0.0,46,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,41,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,1,0,1.0,1.0,1.0,8.0,1
1.0,27,0.0,0,0,0,7,1.0,1.0,1.0,8.0,1
0.0,24,0.0,0,0,0,1,261.0,0.0,1.0,5.0,1
1.0,21,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,10,1.0,0.0,0.0,8.0,1
0.0,30,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,21,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,22,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,43,0.0,0,0,0,3,44.0,0.0,1.0,8.0,1
1.0,26,0.0,0,1,0,3,1.0,1.0,1.0,8.0,1
1.0,26,1.0,0,0,0,7,1.0,1.0,2.0,8.0,0
1.0,29,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
0.0,54,0.0,0,0,0,1,156.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,5,1156.0,0.0,2.0,8.0,0
0.0,42,0.0,3,0,0,17,8.0,0.0,1.0,8.0,1
1.0,30,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
0.0,25,1.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,32,1.0,0,1,0,0,0.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,7,3,1.0,1.0,2.0,8.0,0
0.0,47,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,55,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,30,1.0,0,0,0,5,168.0,0.0,1.0,5.0,1
1.0,33,1.0,0,0,0,1,61.0,1.0,2.0,8.0,0
1.0,43,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,45,0.0,0,0,0,38,1.0,0.0,1.0,2.0,1
1.0,41,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,61,1.0,0,0,0,15,10.0,0.0,2.0,8.0,0
1.0,63,0.0,0,0,0,16,910.0,1.0,2.0,8.0,0
1.0,49,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,42,0.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,51,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,26,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,4,151.0,0.0,1.0,5.0,1
1.0,49,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,26,1.0,0,0,1,2,1.0,0.0,1.0,8.0,1
1.0,28,1.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,49,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,33,0.0,0,0,0,6,65.0,1.0,1.0,8.0,1
1.0,47,1.0,0,0,0,1,42.0,0.0,2.0,8.0,0
1.0,56,1.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,53,1.0,0,0,0,8,1.0,1.0,2.0,8.0,0
1.0,41,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,45,0.0,0,0,0,6,1.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,47,1.0,0,0,0,2,494.0,1.0,2.0,8.0,0
0.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,27,1.0,0,0,1,2,0.0,1.0,0.0,7.0,1
1.0,27,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,1,1173.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,12,1.0,0.0,2.0,8.0,0
1.0,30,0.0,2,0,0,8,1.0,0.0,1.0,5.0,1
1.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,52,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,11,1.0,1.0,1.0,8.0,1
0.0,51,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,30,1.0,0,0,0,1,4.0,1.0,1.0,8.0,1
0.0,29,0.0,0,0,0,5,9.0,0.0,1.0,8.0,1
0.0,44,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,12,1.0,0.0,0.0,8.0,1
1.0,28,0.0,1,2,0,5,1.0,0.0,1.0,8.0,1
